Service,Anime,URL,MAL ID (or n/a)
"Crunchyroll","Angels of Death","http://www.crunchyroll.com/angels-of-death",35994
"Crunchyroll","Angels of Death","http://www.crunchyroll.com/angels-of-death",38366
"Crunchyroll","Angolmois: Record of Mongol Invasion","http://www.crunchyroll.com/angolmois-record-of-mongol-invasion",35834
"Crunchyroll","Anima Yell!","http://www.crunchyroll.com/anima-yell",37206
"Crunchyroll","Anime Academy","http://www.crunchyroll.com/anime-academy",n/a
"Crunchyroll","Anime Crimes Division","http://www.crunchyroll.com/anime-crimes-division",n/a
"Crunchyroll","Anime De Training! Ex","http://www.crunchyroll.com/anime-de-training-ex",31519
"Crunchyroll","Anime De Training! Ex","http://www.crunchyroll.com/anime-de-training-ex",33746
"Crunchyroll","Anime Recap","http://www.crunchyroll.com/anime-recap",n/a
"Crunchyroll","Anime-Gataris","http://www.crunchyroll.com/anime-gataris",35427
"Crunchyroll","ANISAVA","http://www.crunchyroll.com/anisava",n/a
"Crunchyroll","Anisong Station","http://www.crunchyroll.com/anisong-station",n/a
"Crunchyroll","Anne-Happy","http://www.crunchyroll.com/anne-happy",31080
"Crunchyroll","Ano Natsu de Matteru","http://www.crunchyroll.com/ano-natsu-de-matteru",11433
"Crunchyroll","Anohana: The Flower We Saw That Day","http://www.crunchyroll.com/anohana-the-flower-we-saw-that-day",9989
"Crunchyroll","Another","http://www.crunchyroll.com/another",11111
"Crunchyroll","Anti-Magic Academy: The 35th Test Platoon","http://www.crunchyroll.com/anti-magic-academy-the-35th-test-platoon",24133
"Crunchyroll","Aoharu x Machinegun","http://www.crunchyroll.com/aoharu-x-machinegun",30205
"Crunchyroll","Aoi Sekai no Chushin de","http://www.crunchyroll.com/aoi-sekai-no-chushin-de",15133
"Crunchyroll","AOKANA: Four Rhythm Across the Blue","http://www.crunchyroll.com/aokana-four-rhythm-across-the-blue",28391
"Crunchyroll","Aooni The Blue Monster","http://www.crunchyroll.com/aooni-the-blue-monster",33814
"Crunchyroll","Arakawa Under the Bridge","http://www.crunchyroll.com/arakawa-under-the-bridge",7647
"Crunchyroll","Arakawa Under the Bridge","http://www.crunchyroll.com/arakawa-under-the-bridge",9074
"Crunchyroll","Arata the Legend","http://www.crunchyroll.com/arata-the-legend",16518
"Crunchyroll","ARGEVOLLEN","http://www.crunchyroll.com/argevollen",23325
"Crunchyroll","ARIA The ANIMATION","http://www.crunchyroll.com/aria-the-animation",3297
"Crunchyroll","Arpeggio of Blue Steel","http://www.crunchyroll.com/arpeggio-of-blue-steel",18893
"Crunchyroll","As Miss Beelzebub Likes it.","http://www.crunchyroll.com/as-miss-beelzebub-likes-it",37716
"Crunchyroll","Asobi Asobase - workshop of fun -","http://www.crunchyroll.com/asobi-asobase-workshop-of-fun-",37171
"Crunchyroll","Astarotte's Toy","http://www.crunchyroll.com/astarottes-toy",9736
"Crunchyroll","Asura Cryin'","http://www.crunchyroll.com/asura-cryin",5342
"Crunchyroll","Asura Cryin'","http://www.crunchyroll.com/asura-cryin",6676
"Crunchyroll","Attack on Titan","http://www.crunchyroll.com/attack-on-titan",16498
"Crunchyroll","Attack on Titan","http://www.crunchyroll.com/attack-on-titan",25777
"Crunchyroll","Bakemonogatari","http://www.crunchyroll.com/bakemonogatari",5081
"Crunchyroll","BAKUMATSU","http://www.crunchyroll.com/bakumatsu",37584
"Crunchyroll","BAKUMATSU GIJINDEN ROMAN","http://www.crunchyroll.com/bakumatsu-gijinden-roman",16211
"Crunchyroll","BAKUON!!","http://www.crunchyroll.com/bakuon",30795
"Crunchyroll","Bananya","http://www.crunchyroll.com/bananya",32664
"Crunchyroll","BanG Dream!","http://www.crunchyroll.com/bang-dream",33573
"Crunchyroll","Banpresto World Figure Colosseum","http://www.crunchyroll.com/banpresto-world-figure-colosseum",n/a
"Crunchyroll","Basilisk : The Ouka Ninja Scrolls","http://www.crunchyroll.com/basilisk-the-ouka-ninja-scrolls",35964
"Crunchyroll","Battle Girls - Time Paradox","http://www.crunchyroll.com/battle-girls-time-paradox",10308
"Crunchyroll","BBK/BRNK","http://www.crunchyroll.com/bbkbrnk",32023
"Crunchyroll","BBK/BRNK","http://www.crunchyroll.com/bbkbrnk",33041
"Crunchyroll","Beautiful Bones -Sakurako's Investigation-","http://www.crunchyroll.com/beautiful-bones-sakurakos-investigation-",30187
"Crunchyroll","Beelzebub","http://www.crunchyroll.com/beelzebub",9513
"Crunchyroll","Berserk","http://www.crunchyroll.com/berserk",32379
"Crunchyroll","Berserk","http://www.crunchyroll.com/berserk",35009
"Crunchyroll","Berserk","http://www.crunchyroll.com/berserk",34055
"Crunchyroll","Between the Sky and Sea","http://www.crunchyroll.com/between-the-sky-and-sea",36000
"Crunchyroll","Beyblade: Metal Fusion","http://www.crunchyroll.com/beyblade-metal-fusion",5962
"Crunchyroll","Beyond the Boundary","http://www.crunchyroll.com/beyond-the-boundary",18153
"Crunchyroll","BIG ORDER","http://www.crunchyroll.com/big-order",31904
"Crunchyroll","Big Windup! 2","http://www.crunchyroll.com/big-windup-2",7720
"Crunchyroll","Big Windup! 2","http://www.crunchyroll.com/big-windup-2",9124
"Crunchyroll","Black Bullet","http://www.crunchyroll.com/black-bullet",20787
"Crunchyroll","Black Clover","http://www.crunchyroll.com/black-clover",34572
"Crunchyroll","Black Clover (International Dubs)","http://www.crunchyroll.com/black-clover-international-dubs",34572
"Crunchyroll","Black Jack","http://www.crunchyroll.com/black-jack",2213
"Crunchyroll","Black Jack","http://www.crunchyroll.com/black-jack",1373
"Crunchyroll","Black Jack The Movie","http://www.crunchyroll.com/black-jack-the-movie",1521
"Crunchyroll","Blade and Soul","http://www.crunchyroll.com/blade-and-soul",22547
"Crunchyroll","Blade Runner Black Out 2022","http://www.crunchyroll.com/blade-runner-black-out-2022",36308
"Crunchyroll","Bladedance of Elementalers","http://www.crunchyroll.com/bladedance-of-elementalers",22877
"Crunchyroll","BLASSREITER","http://www.crunchyroll.com/blassreiter",3407
"Crunchyroll","Blast of Tempest","http://www.crunchyroll.com/blast-of-tempest",14075
"Crunchyroll","Bleach","http://www.crunchyroll.com/bleach",269
"Crunchyroll","BLEND-S","http://www.crunchyroll.com/blend-s",34618
"Crunchyroll","Blood Blockade Battlefront","http://www.crunchyroll.com/blood-blockade-battlefront",24439
"Crunchyroll","Bloodivores","http://www.crunchyroll.com/bloodivores",33985
"Crunchyroll","Blue Exorcist","http://www.crunchyroll.com/blue-exorcist",9919
"Crunchyroll","Blue Exorcist","http://www.crunchyroll.com/blue-exorcist",33506
"Crunchyroll","Blue Spring Ride","http://www.crunchyroll.com/blue-spring-ride",21995
"Crunchyroll","Blue Submarine No. 6","http://www.crunchyroll.com/blue-submarine-no-6",1051
"Crunchyroll","Bodacious Space Pirates","http://www.crunchyroll.com/bodacious-space-pirates",8917
"Crunchyroll","Boku-no-imoutowa""Osaka-okan""","http://www.crunchyroll.com/boku-no-imoutowaosaka-okan",16405
"Crunchyroll","Bokurano","http://www.crunchyroll.com/bokurano",1690
"Crunchyroll","BONJOUR♪Sweet Love Patisserie","http://www.crunchyroll.com/bonjoursweet-love-patisserie",25839
"Crunchyroll","BONO BONO","http://www.crunchyroll.com/bono-bono",32353
"Crunchyroll","BORUTO: NARUTO NEXT GENERATIONS","http://www.crunchyroll.com/boruto-naruto-next-generations",34566
"Crunchyroll","B-PROJECT","http://www.crunchyroll.com/b-project",33046
"Crunchyroll","Brave 10","http://www.crunchyroll.com/brave-10",11241
"Crunchyroll","Brave Beats","http://www.crunchyroll.com/brave-beats",31573
"Crunchyroll","Brave Witches","http://www.crunchyroll.com/brave-witches",32866
"Crunchyroll","Break Ups","http://www.crunchyroll.com/break-ups",n/a
"Crunchyroll","Broken Blade","http://www.crunchyroll.com/broken-blade",6772
"Crunchyroll","Broken Blade","http://www.crunchyroll.com/broken-blade",8514
"Crunchyroll","Broken Blade","http://www.crunchyroll.com/broken-blade",9252
"Crunchyroll","Broken Blade","http://www.crunchyroll.com/broken-blade",9465
"Crunchyroll","Broken Blade","http://www.crunchyroll.com/broken-blade",9724
"Crunchyroll","Broken Blade","http://www.crunchyroll.com/broken-blade",10092
"Crunchyroll","BROTHERHOOD FINAL FANTASY XV","http://www.crunchyroll.com/brotherhood-final-fantasy-xv",33080
"Crunchyroll","Brynhildr in the Darkness","http://www.crunchyroll.com/brynhildr-in-the-darkness",21431
"Crunchyroll","BTOOOM!","http://www.crunchyroll.com/btooom",14345
"Crunchyroll","Bungo Stray Dogs","http://www.crunchyroll.com/bungo-stray-dogs",31478
"Crunchyroll","Bungo Stray Dogs","http://www.crunchyroll.com/bungo-stray-dogs",32867
"Crunchyroll","Butlers X Battlers","http://www.crunchyroll.com/butlers-x-battlers",36309
"Crunchyroll","Calamity of a Zombie Girl","http://www.crunchyroll.com/calamity-of-a-zombie-girl",37735
"Crunchyroll","Caligula","http://www.crunchyroll.com/caligula",36828
"Crunchyroll","Campione!","http://www.crunchyroll.com/campione",12293
"Crunchyroll","Canvas 2: Niji Iro no Sketch","http://www.crunchyroll.com/canvas-2-niji-iro-no-sketch",694
"Crunchyroll","Captain Earth","http://www.crunchyroll.com/captain-earth",21677
"Crunchyroll","Captain Harlock","http://www.crunchyroll.com/captain-harlock",1000
"Crunchyroll","Cardcaptor Sakura","http://www.crunchyroll.com/cardcaptor-sakura",232
"Crunchyroll","Cardcaptor Sakura the Movie 2: The Sealed Card","http://www.crunchyroll.com/cardcaptor-sakura-the-movie-2-the-sealed-card",372
"Crunchyroll","Cardcaptor Sakura: Clear Card","http://www.crunchyroll.com/cardcaptor-sakura-clear-card",33354
"Crunchyroll","Cardcaptor Sakura: The Movie","http://www.crunchyroll.com/cardcaptor-sakura-the-movie",371
"Crunchyroll","CARDFIGHT!! VANGUARD","http://www.crunchyroll.com/cardfight-vanguard",37476
"Crunchyroll","Cardfight!! Vanguard Asia Circuit (Season 2)","http://www.crunchyroll.com/cardfight-vanguard-asia-circuit-season-2",13145
"Crunchyroll","Cardfight!! Vanguard G","http://www.crunchyroll.com/cardfight-vanguard-g",27815
"Crunchyroll","Cardfight!! Vanguard G","http://www.crunchyroll.com/cardfight-vanguard-g",31196
"Crunchyroll","Cardfight!! Vanguard G","http://www.crunchyroll.com/cardfight-vanguard-g",32802
"Crunchyroll","Cardfight!! Vanguard G","http://www.crunchyroll.com/cardfight-vanguard-g",34077
"Crunchyroll","Cardfight!! Vanguard G","http://www.crunchyroll.com/cardfight-vanguard-g",36022
"Crunchyroll","Cardfight!! Vanguard Legion Mate (Season 4)","http://www.crunchyroll.com/cardfight-vanguard-legion-mate-season-4",21729
"Crunchyroll","Cardfight!! Vanguard Link Joker (Season 3)","http://www.crunchyroll.com/cardfight-vanguard-link-joker-season-3",15611
"Crunchyroll","Case Closed","http://www.crunchyroll.com/case-closed",235
"Crunchyroll","Cat God","http://www.crunchyroll.com/cat-god",9934
"Crunchyroll","Cat's Eye","http://www.crunchyroll.com/cats-eye",2043
"Crunchyroll","Celestial Method","http://www.crunchyroll.com/celestial-method",23209
"Crunchyroll","Cells at Work!","http://www.crunchyroll.com/cells-at-work",37141
"Crunchyroll","Cerberus","http://www.crunchyroll.com/cerberus",32595
"Crunchyroll","Ceres, Celestial Legend","http://www.crunchyroll.com/ceres-celestial-legend",104
"Crunchyroll","Chaika –The Coffin Princess-","http://www.crunchyroll.com/chaika-the-coffin-princess-",20853
"Crunchyroll","Chain Chronicle - The Light of Haecceitas -","http://www.crunchyroll.com/chain-chronicle-the-light-of-haecceitas-",28833
"Crunchyroll","Champion Joe 2","http://www.crunchyroll.com/champion-joe-2",2921
"Crunchyroll","Chance Pop Session","http://www.crunchyroll.com/chance-pop-session",2495
"Crunchyroll","CHAOS;CHILD","http://www.crunchyroll.com/chaoschild",30485
"Crunchyroll","Chargeman Ken","http://www.crunchyroll.com/chargeman-ken",6383
"Crunchyroll","Charger Girl Ju-den Chan","http://www.crunchyroll.com/charger-girl-ju-den-chan",5973
"Crunchyroll","Charlotte","http://www.crunchyroll.com/charlotte",28999
"Crunchyroll","Cheating Craft","http://www.crunchyroll.com/cheating-craft",33771
"Crunchyroll","Chihayafuru","http://www.crunchyroll.com/chihayafuru",10800
"Crunchyroll","Chihayafuru","http://www.crunchyroll.com/chihayafuru",14397
"Crunchyroll","Children of Ether","http://www.crunchyroll.com/children-of-ether",n/a
"Crunchyroll","Chio's School Road","http://www.crunchyroll.com/chios-school-road",35821
"Crunchyroll","Chiruran 1/2","http://www.crunchyroll.com/chiruran-12",34088
"Crunchyroll","Chi's Sweet Home - Chi's New Address","http://www.crunchyroll.com/chis-sweet-home-chis-new-address",6024
"Crunchyroll","Chitose Get You!","http://www.crunchyroll.com/chitose-get-you",14277
"Crunchyroll","Chronicles of the Going Home Club","http://www.crunchyroll.com/chronicles-of-the-going-home-club",18495
"Crunchyroll","CHRONOS RULER","http://www.crunchyroll.com/chronos-ruler",34565
"Crunchyroll","Chu-Bra","http://www.crunchyroll.com/chu-bra",6645
"Crunchyroll","citrus","http://www.crunchyroll.com/citrus",34382
"Crunchyroll","ClassicaLoid","http://www.crunchyroll.com/classicaloid",31157
"Crunchyroll","Classroom of the Elite","http://www.crunchyroll.com/classroom-of-the-elite",35507
"Crunchyroll","Classroom☆Crisis","http://www.crunchyroll.com/classroomcrisis",30383
"Crunchyroll","Clean Freak! Aoyama kun","http://www.crunchyroll.com/clean-freak-aoyama-kun",34825
"Crunchyroll","Clockwork Planet","http://www.crunchyroll.com/clockwork-planet",32407
"Crunchyroll","Code: Realize ~Guardian of Rebirth~","http://www.crunchyroll.com/code-realize-guardian-of-rebirth",31456
"Crunchyroll","Comet Lucifer","http://www.crunchyroll.com/comet-lucifer",31318
"Crunchyroll","Comic Girls","http://www.crunchyroll.com/comic-girls",35756
"Crunchyroll","Comical Psychosomatic Medicine","http://www.crunchyroll.com/comical-psychosomatic-medicine",27911
"Crunchyroll","Conception","http://www.crunchyroll.com/conception",37823
"Crunchyroll","Convenience Store Boy Friends","http://www.crunchyroll.com/convenience-store-boy-friends",35434
"Crunchyroll","Cosplay Complex OVA","http://www.crunchyroll.com/cosplay-complex-ova",982
"Crunchyroll","Crane Game Girls","http://www.crunchyroll.com/crane-game-girls",32906
"Crunchyroll","Crane Game Girls","http://www.crunchyroll.com/crane-game-girls",33541
"Crunchyroll","Cromartie High School","http://www.crunchyroll.com/cromartie-high-school",114
"Crunchyroll","CROSS ANGE Rondo of Angel and Dragon","http://www.crunchyroll.com/cross-ange-rondo-of-angel-and-dragon",25731
"Crunchyroll","Crossing Time","http://www.crunchyroll.com/crossing-time",37188
"Crunchyroll","Crunchycast","http://www.crunchyroll.com/crunchycast",n/a
"Crunchyroll","Crunchyroll Collection","http://www.crunchyroll.com/crunchyroll-collection",n/a
"Crunchyroll","Crunchyroll Convention Highlights","http://www.crunchyroll.com/crunchyroll-convention-highlights",n/a
"Crunchyroll","Cute High Earth Defense Club LOVE!","http://www.crunchyroll.com/cute-high-earth-defense-club-love",27727
"Crunchyroll","Cuticle Detective Inaba","http://www.crunchyroll.com/cuticle-detective-inaba",15109
"Crunchyroll","Da Capo III","http://www.crunchyroll.com/da-capo-iii",14827
"Crunchyroll","Dagashi Kashi","http://www.crunchyroll.com/dagashi-kashi",31636
"Crunchyroll","Dagashi Kashi","http://www.crunchyroll.com/dagashi-kashi",36049
"Crunchyroll","Daily Lives of High School Boys","http://www.crunchyroll.com/daily-lives-of-high-school-boys",11843
"Crunchyroll","Dai-Shogun - Great Revolution","http://www.crunchyroll.com/dai-shogun-great-revolution",21821
"Crunchyroll","DAKAICHI -I'm being harassed by the sexiest man of the year-","http://www.crunchyroll.com/dakaichi-im-being-harassed-by-the-sexiest-man-of-the-year-",37597
"Crunchyroll","Dallos","http://www.crunchyroll.com/dallos",3060
"Crunchyroll","Dances with the Dragons","http://www.crunchyroll.com/dances-with-the-dragons",33889
"Crunchyroll","Danchigai","http://www.crunchyroll.com/danchigai",30127
"Crunchyroll","DARLING in the FRANXX","http://www.crunchyroll.com/darling-in-the-franxx",35849
"Crunchyroll","Day Break Illusion","http://www.crunchyroll.com/day-break-illusion",17651
"Crunchyroll","DAYS","http://www.crunchyroll.com/days",32494
"Crunchyroll","DD Fist of the North Star","http://www.crunchyroll.com/dd-fist-of-the-north-star",17705
"Crunchyroll","DearS","http://www.crunchyroll.com/dears",63
"Crunchyroll","DearS","http://www.crunchyroll.com/dears",1817
"Crunchyroll","Death March to the Parallel World Rhapsody","http://www.crunchyroll.com/death-march-to-the-parallel-world-rhapsody",34497
"Crunchyroll","Deltora Quest","http://www.crunchyroll.com/deltora-quest",1826
"Crunchyroll","DEMIAN","http://www.crunchyroll.com/demian",n/a
"Crunchyroll","Demon King Daimao","http://www.crunchyroll.com/demon-king-daimao",7088
"Crunchyroll","Demonbane","http://www.crunchyroll.com/demonbane",1067
"Crunchyroll","DENKI-GAI","http://www.crunchyroll.com/denki-gai",24031
"Crunchyroll","DEVIL SURVIVOR 2 THE ANIMATION","http://www.crunchyroll.com/devil-survivor-2-the-animation",16512
"Crunchyroll","Diabolik Lovers","http://www.crunchyroll.com/diabolik-lovers",17513
"Crunchyroll","DIABOLIK LOVERS Ⅱ : MORE,BLOOD","http://www.crunchyroll.com/diabolik-lovers-moreblood",29974
"Crunchyroll","Dies irae","http://www.crunchyroll.com/dies-irae",36524
"Crunchyroll","Dies irae","http://www.crunchyroll.com/dies-irae",32271
"Crunchyroll","Digimon Adventure tri","http://www.crunchyroll.com/digimon-adventure-tri",25687
"Crunchyroll","Digimon Xros Wars - The Young Hunters Who Leapt Through Time","http://www.crunchyroll.com/digimon-xros-wars-the-young-hunters-who-leapt-through-time",8624
"Crunchyroll","Digimon Xros Wars - The Young Hunters Who Leapt Through Time","http://www.crunchyroll.com/digimon-xros-wars-the-young-hunters-who-leapt-through-time",11385
"Crunchyroll","DNA^2","http://www.crunchyroll.com/dna2",563
"Crunchyroll","DNA^2","http://www.crunchyroll.com/dna2",1187
"Crunchyroll","Dog & Scissors","http://www.crunchyroll.com/dog-scissors",17831
"Crunchyroll","Dog Days","http://www.crunchyroll.com/dog-days",10155
"Crunchyroll","Dog Days","http://www.crunchyroll.com/dog-days",11783
"Crunchyroll","Donyatsu","http://www.crunchyroll.com/donyatsu",18755
"Crunchyroll","Dororo Motion Magazine","http://www.crunchyroll.com/dororo-motion-magazine",n/a
"Crunchyroll","DOUBLE DECKER! DOUG & KIRILL","http://www.crunchyroll.com/double-decker-doug-kirill",37496
"Crunchyroll","Dragon Ball Super","http://www.crunchyroll.com/dragon-ball-super",30694
"Crunchyroll","DRAGON COLLECTION","http://www.crunchyroll.com/dragon-collection",22733
"Crunchyroll","Dragon Crisis","http://www.crunchyroll.com/dragon-crisis",9330
"Crunchyroll","Dragon Half","http://www.crunchyroll.com/dragon-half",870
"Crunchyroll","DRAMAtical Murder","http://www.crunchyroll.com/dramatical-murder",23333
"Crunchyroll","DREAM FESTIVAL!","http://www.crunchyroll.com/dream-festival",33045
"Crunchyroll","Drifters","http://www.crunchyroll.com/drifters",31339
"Crunchyroll","Durarara","http://www.crunchyroll.com/durarara",6746
"Crunchyroll","Durarara","http://www.crunchyroll.com/durarara",8408
"Crunchyroll","Durarara","http://www.crunchyroll.com/durarara",23199
"Crunchyroll","Durarara","http://www.crunchyroll.com/durarara",27831
"Crunchyroll","Durarara","http://www.crunchyroll.com/durarara",27833
"Crunchyroll","Dusk Maiden of Amnesia","http://www.crunchyroll.com/dusk-maiden-of-amnesia",12445
"Crunchyroll","DYNAMIC CHORD","http://www.crunchyroll.com/dynamic-chord",34771
"Crunchyroll","Earl and Fairy","http://www.crunchyroll.com/earl-and-fairy",4551
"Crunchyroll","Ebiten","http://www.crunchyroll.com/ebiten",14073
"Crunchyroll","elDLIVE","http://www.crunchyroll.com/eldlive",32878
"Crunchyroll","Elegant Yokai Apartment Life","http://www.crunchyroll.com/elegant-yokai-apartment-life",35220
"Crunchyroll","El-Hazard: The Wanderers","http://www.crunchyroll.com/el-hazard-the-wanderers",116
"Crunchyroll","Emma: A Victorian Romance","http://www.crunchyroll.com/emma-a-victorian-romance",345
"Crunchyroll","Emma: A Victorian Romance","http://www.crunchyroll.com/emma-a-victorian-romance",2035
"Crunchyroll","Encouragement of Climb","http://www.crunchyroll.com/encouragement-of-climb",21435
"Crunchyroll","Engaged to the Unidentified","http://www.crunchyroll.com/engaged-to-the-unidentified",20541
"Crunchyroll","ERASED","http://www.crunchyroll.com/erased",31043
"Crunchyroll","Eromanga Sensei","http://www.crunchyroll.com/eromanga-sensei",32901
"Crunchyroll","ETOTAMA","http://www.crunchyroll.com/etotama",28221
"Crunchyroll","EVIL OR LIVE","http://www.crunchyroll.com/evil-or-live",36245
"Crunchyroll","Eyeshield 21","http://www.crunchyroll.com/eyeshield-21",15
"Crunchyroll","Fafner Exodus","http://www.crunchyroll.com/fafner-exodus",17080
"Crunchyroll","Fairy Musketeers","http://www.crunchyroll.com/fairy-musketeers",607
"Crunchyroll","Fairy Tail","http://www.crunchyroll.com/fairy-tail",6702
